,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401421507.558813,,2023-12-03T12:18:00.000Z,0.10328574798676303,188826723.30128166,4.3755,-0.03816684,0.36477487,-4.61022317,5.70272556,16.35546801,34.49462192,9143068986.685772,0.6164,9143073339.92,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:49:56.801235
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:18:00.000Z,15.986741153512293,604839197.5185434,-0.1407,-0.36998712,2.24955297,5.41673864,45.72743651,111.0639505,163.02095791,8902216338.96967,0.6002,15986741153.51,,2023-12-03T12:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:49:56.801235
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8207964554.068008,,2023-12-03T12:19:00.000Z,2.4040902220891818,33767858.24814487,2.3293,-1.39711417,-0.04775185,1.17746176,8.58165018,20.39971,27.23555508,8250578211.112472,0.5562,12134786102.59,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:49:56.801235
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:18:00.000Z,21.996167377865085,343368813.631179,-10.2399,-0.15479201,0.03144792,4.69338136,88.85924458,125.54564517,122.57078973,8032577319.169596,0.5416,15837240512.06,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:49:56.801235
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:18:00.000Z,0.8096770495909267,448158058.2560315,5.3606,-0.16624735,0.0131184,4.54475533,23.9517768,38.37728026,49.49373509,7509919001.181816,0.5063,8096770495.91,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:49:56.801235
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:18:00.000Z,5.502523284820796,133296559.5279569,12.3716,-0.09726389,-0.42182434,3.07604023,22.00568008,36.22874855,29.09802851,6888300443.257035,0.4644,7616066933.57,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:49:56.801235
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:19:00.000Z,39476.19091428283,15874326995.125622,2.8028,-0.10513112,1.79871112,4.8619631,15.40171494,43.08280212,52.82723781,772143675188.0162,52.055,829000009199.94,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:19:00.000Z,2158.16514634258,9801971044.803734,37.5309,-0.31848577,2.65668099,3.70882938,20.70054695,30.95653117,32.38472188,259485357535.9595,17.4966,259485357535.96,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:18:00.000Z,1.0001704449762252,33340330445.8874,19.339,-0.01471923,-0.00602869,-0.03123275,0.00582658,0.01877314,0.04160159,89612270653.88255,6.0419,92625736733.09,,2023-12-03T12:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:50:28.144711
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:18:00.000Z,228.0882108005321,665813160.7096354,16.2071,-0.27906727,0.22885946,-2.37426217,0.48164595,7.28550431,6.81582311,34600606106.67552,2.3326,34600606106.68,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:19:00.000Z,0.6262187046685723,915789273.2267268,33.0917,-0.52697839,2.03346193,-1.07381438,4.07106078,17.20758593,24.98401627,33746031494.398335,2.2753,62621870466.86,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:19:00.000Z,63.41859567434479,1457465922.2509325,14.6661,-0.09282504,2.04360023,9.7404772,62.53067164,169.33520267,224.83360919,26910634057.81167,1.8142,35769221800.72,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:18:00.000Z,0.9997558829722818,3727850903.61703,4.8761,-0.01254649,-0.01574746,-0.01549024,-0.02804822,-0.02089538,-0.03987028,24514981246.80647,1.6527,24514981246.81,,2023-12-03T12:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:50:28.144711
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:18:00.000Z,0.39365036042298457,308915125.5816432,45.4939,-0.2517156,1.16278436,0.67549412,24.1774108,53.46765022,54.08048345,13898985020.634592,0.9371,17714266219.03,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:19:00.000Z,0.08493016154865198,550254605.659452,49.1652,-0.06752035,1.15409244,9.12120213,26.57298214,38.89932923,34.57764759,12067032467.895605,0.8135,12067032467.9,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401421507.558813,,2023-12-03T12:18:00.000Z,0.10328574798676303,188826723.30128166,4.3755,-0.03816684,0.36477487,-4.61022317,5.70272556,16.35546801,34.49462192,9143068986.685772,0.6164,9143073339.92,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:18:00.000Z,15.986741153512293,604839197.5185434,-0.1407,-0.36998712,2.24955297,5.41673864,45.72743651,111.0639505,163.02095791,8902216338.96967,0.6002,15986741153.51,,2023-12-03T12:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:50:28.144711
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8207964554.068008,,2023-12-03T12:19:00.000Z,2.4040902220891818,33767858.24814487,2.3293,-1.39711417,-0.04775185,1.17746176,8.58165018,20.39971,27.23555508,8250578211.112472,0.5562,12134786102.59,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:28.144711
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:18:00.000Z,21.996167377865085,343368813.631179,-10.2399,-0.15479201,0.03144792,4.69338136,88.85924458,125.54564517,122.57078973,8032577319.169596,0.5416,15837240512.06,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:18:00.000Z,0.8096770495909267,448158058.2560315,5.3606,-0.16624735,0.0131184,4.54475533,23.9517768,38.37728026,49.49373509,7509919001.181816,0.5063,8096770495.91,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:18:00.000Z,5.502523284820796,133296559.5279569,12.3716,-0.09726389,-0.42182434,3.07604023,22.00568008,36.22874855,29.09802851,6888300443.257035,0.4644,7616066933.57,,2023-12-03T12:18:00.000Z,,,,,,2023-12-03 17:50:28.144711
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:20:00.000Z,39475.879793556465,15869247485.479227,2.7748,-0.10510674,1.80725006,4.87601962,15.41390569,43.13303148,52.82619219,772137589750.3,52.0546,828993475664.69,,2023-12-03T12:20:00.000Z,,,,,,2023-12-03 17:50:59.159576
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:20:00.000Z,2157.552592753665,9800604023.508394,37.5248,-0.34976493,2.60058813,3.6609757,20.65914751,30.97237796,32.35304827,259411707617.5096,17.4869,259411707617.51,,2023-12-03T12:20:00.000Z,,,,,,2023-12-03 17:50:59.159576
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:19:00.000Z,1.0001659384093826,33338336018.64771,19.3179,-0.00422335,0.00118072,-0.02460043,-0.00782787,0.01010352,0.05345678,89611866879.01633,6.0419,92625319380.15,,2023-12-03T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:50:59.159576
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:19:00.000Z,228.11654209627255,665859863.0950742,16.0722,-0.25027476,0.22553401,-2.36653719,0.51891124,7.25583024,6.8265478,34604903917.60124,2.3329,34604903917.6,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:59.159576
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:20:00.000Z,0.6261966447823699,917010087.4344437,33.2788,-0.52814636,2.02562095,-1.08440434,4.06626482,17.20497834,24.97077013,33744842718.64156,2.2752,62619664478.24,,2023-12-03T12:20:00.000Z,,,,,,2023-12-03 17:50:59.159576
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:20:00.000Z,63.404021468804565,1456175192.2638326,14.5569,-0.11641792,1.99511641,9.72244981,62.40469818,169.30021986,224.7881629,26904449734.305195,1.8138,35761001688.23,,2023-12-03T12:20:00.000Z,,,,,,2023-12-03 17:50:59.159576
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:19:00.000Z,0.9997542262454496,3727562308.611941,4.9326,-0.00225227,0.00542291,-0.01131295,-0.04555117,-0.02626256,-0.03062354,24514940622.262104,1.6527,24514940622.26,,2023-12-03T12:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:50:59.159576
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:19:00.000Z,0.39363285351293237,308882574.53026426,45.4668,-0.2583766,1.11292001,0.75558696,24.21862064,53.35078171,54.08376212,13898366887.628662,0.9371,17713478408.08,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:59.159576
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:20:00.000Z,0.08493340477988418,550192871.5229555,49.1867,-0.06598986,1.15995102,9.12548811,26.57406329,38.91235388,34.58947645,12067493272.112461,0.8135,12067493272.11,,2023-12-03T12:20:00.000Z,,,,,,2023-12-03 17:50:59.159576
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401713576.591349,,2023-12-03T12:19:00.000Z,0.10328982376713285,188796827.82278433,4.3353,-0.03051623,0.39056165,-4.62722679,5.70895558,16.34989264,34.48303368,9143429783.231491,0.6164,9143434136.64,,2023-12-03T12:19:00.000Z,,,,,,2023-12-03 17:50:59.159576
